Subject,Session,Age,Speaker,Child.Gender,SES,Length,Utterances,Utterances.with.Letters,Letter.name,Letter.shape,Letter.sound,Spelling,Child.name,Other.name,Names,Letter.Teaching,Not.Letter.Teaching,Age.KG1,WJ.KG1,EL.KG1,SM.KG1,Age.KG3,WJ.KG3,EL.KG3,SM.KG3,KG3.PropCorr,KG3.distMean
22,1,1.24,0,1,0.44834,92,3153,2,2,0,0,1,0,0,0,0,2,505,118,13,15,600,136,16,14,0.4,1.84
22,2,1.51,0,1,0.44834,90,3825,0,0,0,0,0,0,0,0,0,0,505,118,13,15,600,136,16,14,0.4,1.84
22,3,1.83,0,1,0.44834,91.52,3752,0,0,0,0,0,0,0,0,0,0,505,118,13,15,600,136,16,14,0.4,1.84
22,4,2.18,0,1,0.44834,90,5742,0,0,0,0,0,0,0,0,0,0,505,118,13,15,600,136,16,14,0.4,1.84
22,5,2.54,0,1,0.44834,89.3,5063,7,6,1,0,0,0,0,0,0,6,505,118,13,15,600,136,16,14,0.4,1.84
22,6,2.86,0,1,0.44834,90,5264,15,14,0,0,5,0,0,0,2,12,505,118,13,15,600,136,16,14,0.4,1.84
22,7,3.17,0,1,0.44834,89.58,3834,8,8,0,0,5,0,1,1,6,2,505,118,13,15,600,136,16,14,0.4,1.84
22,8,3.48,0,1,0.44834,90,3834,16,14,0,0,3,0,0,0,0,14,505,118,13,15,600,136,16,14,0.4,1.84
22,9,3.89,0,1,0.44834,90,5148,0,0,0,0,0,0,0,0,0,0,505,118,13,15,600,136,16,14,0.4,1.84
22,10,4.2,0,1,0.44834,90,4317,4,4,0,1,3,0,0,0,0,4,505,118,13,15,600,136,16,14,0.4,1.84
22,11,4.5,0,1,0.44834,90,4565,4,4,0,0,4,0,0,0,0,4,505,118,13,15,600,136,16,14,0.4,1.84
22,12,4.82,0,1,0.44834,90,6315,0,0,0,0,0,0,0,0,0,0,505,118,13,15,600,136,16,14,0.4,1.84
24,1,1.21,0,1,1.26871,91.16,4083,17,10,0,0,0,0,0,0,10,0,504,161,13,14,NA,NA,NA,NA,NA,NA
24,2,1.53,0,1,1.26871,90,2543,0,0,0,0,0,0,0,0,0,0,504,161,13,14,NA,NA,NA,NA,NA,NA
24,3,1.88,0,1,1.26871,80,2889,0,0,0,0,0,0,0,0,0,0,504,161,13,14,NA,NA,NA,NA,NA,NA
24,4,2.2,0,1,1.26871,90,2524,5,1,0,0,0,0,0,0,1,0,504,161,13,14,NA,NA,NA,NA,NA,NA
24,5,2.49,0,1,1.26871,90.19,4447,41,36,0,4,3,0,0,0,36,0,504,161,13,14,NA,NA,NA,NA,NA,NA
24,6,2.82,0,1,1.26871,89.58,3656,22,2,2,0,14,4,3,7,1,1,504,161,13,14,NA,NA,NA,NA,NA,NA
24,7,3.2,0,1,1.26871,90,6691,9,5,0,0,8,2,0,2,3,2,504,161,13,14,NA,NA,NA,NA,NA,NA
24,8,3.49,0,1,1.26871,90,6437,19,13,6,0,0,0,0,0,0,0,504,161,13,14,NA,NA,NA,NA,NA,NA
24,9,3.89,0,1,1.26871,90,6000,53,21,30,0,16,7,1,8,21,0,504,161,13,14,NA,NA,NA,NA,NA,NA
24,10,4.2,0,1,1.26871,85,5983,9,9,0,0,3,0,0,0,0,3,504,161,13,14,NA,NA,NA,NA,NA,NA
24,11,4.62,0,1,1.26871,90,5131,0,0,0,0,0,0,0,0,0,0,504,161,13,14,NA,NA,NA,NA,NA,NA
24,12,4.92,0,1,1.26871,90,4634,38,30,1,0,18,0,0,0,25,5,504,161,13,14,NA,NA,NA,NA,NA,NA
25,1,1.2,0,0,-0.02203,79.54,2259,28,28,0,0,3,0,0,0,28,0,503,105,7,11,601,114,8,11,0,4.42
25,2,1.49,0,0,-0.02203,87.05,2448,1,1,0,0,0,0,0,0,0,1,503,105,7,11,601,114,8,11,0,4.42
25,3,1.8,0,0,-0.02203,87.05,4586,0,0,0,0,0,0,0,0,0,0,503,105,7,11,601,114,8,11,0,4.42
25,4,2.18,0,0,-0.02203,90,3483,0,0,0,0,0,0,0,0,0,0,503,105,7,11,601,114,8,11,0,4.42
25,5,2.49,0,0,-0.02203,90,2256,0,0,0,0,0,0,0,0,0,0,503,105,7,11,601,114,8,11,0,4.42
25,6,2.84,0,0,-0.02203,90,1766,0,0,0,0,0,0,0,0,0,0,503,105,7,11,601,114,8,11,0,4.42
25,7,3.2,0,0,-0.02203,90,5467,13,12,0,0,7,0,0,0,12,0,503,105,7,11,601,114,8,11,0,4.42
25,8,3.54,0,0,-0.02203,90,6214,25,4,0,0,22,0,6,6,4,0,503,105,7,11,601,114,8,11,0,4.42
25,9,3.85,0,0,-0.02203,90,6392,12,7,0,0,0,0,0,0,7,0,503,105,7,11,601,114,8,11,0,4.42
25,10,4.18,0,0,-0.02203,90,2879,100,100,0,0,30,1,1,2,100,0,503,105,7,11,601,114,8,11,0,4.42
25,11,4.54,0,0,-0.02203,86,259,0,0,0,0,0,0,0,0,0,0,503,105,7,11,601,114,8,11,0,4.42
25,12,4.85,0,0,-0.02203,88,2771,49,49,0,0,4,0,1,1,49,0,503,105,7,11,601,114,8,11,0,4.42
27,1,1.19,0,0,1.5039,79.05,7201,0,0,0,0,0,0,0,0,0,0,504,135,13,13,511,150,18,12,0.9,0.1
27,2,1.49,0,0,1.5039,91.55,8805,1,0,1,0,0,0,0,0,0,0,504,135,13,13,511,150,18,12,0.9,0.1
27,3,1.88,0,0,1.5039,86.45,6485,0,0,0,0,0,0,0,0,0,0,504,135,13,13,511,150,18,12,0.9,0.1
27,4,2.17,0,0,1.5039,89.58,6902,0,0,0,0,0,0,0,0,0,0,504,135,13,13,511,150,18,12,0.9,0.1
27,5,2.51,0,0,1.5039,90,7252,0,0,0,0,0,0,0,0,0,0,504,135,13,13,511,150,18,12,0.9,0.1
27,6,2.82,0,0,1.5039,89.56,7019,3,3,0,0,0,0,0,0,1,2,504,135,13,13,511,150,18,12,0.9,0.1
27,7,3.08,0,0,1.5039,89.58,6481,24,24,0,0,18,18,0,18,24,0,504,135,13,13,511,150,18,12,0.9,0.1
27,8,3.5,0,0,1.5039,91.42,6233,54,54,0,0,25,15,9,24,54,0,504,135,13,13,511,150,18,12,0.9,0.1
27,9,3.87,0,0,1.5039,90,7751,60,60,20,0,35,0,0,0,60,0,504,135,13,13,511,150,18,12,0.9,0.1
27,10,4.17,0,0,1.5039,90,7517,6,6,0,0,4,1,0,1,6,0,504,135,13,13,511,150,18,12,0.9,0.1
27,11,4.52,0,0,1.5039,90,6300,0,0,0,0,0,0,0,0,0,0,504,135,13,13,511,150,18,12,0.9,0.1
27,12,4.83,0,0,1.5039,90,5880,138,138,52,1,46,7,7,14,138,0,504,135,13,13,511,150,18,12,0.9,0.1
28,1,1.18,0,1,0.68353,80.87,4686,0,0,0,0,0,0,0,0,0,0,504,92,10,9,600,91,8,6,0,9.18
28,2,1.51,0,1,0.68353,88.41,6572,12,12,0,0,0,0,0,0,0,12,504,92,10,9,600,91,8,6,0,9.18
28,3,1.8,0,1,0.68353,86.29,4932,37,25,12,4,0,0,0,0,0,25,504,92,10,9,600,91,8,6,0,9.18
28,4,2.19,0,1,0.68353,89.56,4845,16,0,0,0,0,0,0,0,0,0,504,92,10,9,600,91,8,6,0,9.18
28,5,2.49,0,1,0.68353,89.44,4211,4,1,0,0,3,0,0,0,0,1,504,92,10,9,600,91,8,6,0,9.18
28,6,2.82,0,1,0.68353,90,2211,0,0,0,0,0,0,0,0,0,0,504,92,10,9,600,91,8,6,0,9.18
28,7,3.15,0,1,0.68353,89.58,3539,0,0,0,0,0,0,0,0,0,0,504,92,10,9,600,91,8,6,0,9.18
28,8,3.51,0,1,0.68353,89.57,3379,0,0,0,0,0,0,0,0,0,0,504,92,10,9,600,91,8,6,0,9.18
28,9,3.87,0,1,0.68353,90,2023,0,0,0,0,0,0,0,0,0,0,504,92,10,9,600,91,8,6,0,9.18
28,10,4.19,0,1,0.68353,90,2291,0,0,0,0,0,0,0,0,0,0,504,92,10,9,600,91,8,6,0,9.18
28,11,4.52,0,1,0.68353,90,3497,0,0,0,0,0,0,0,0,0,0,504,92,10,9,600,91,8,6,0,9.18
28,12,4.89,0,1,0.68353,90,6698,1,1,0,0,0,0,0,0,0,1,504,92,10,9,600,91,8,6,0,9.18
29,1,1.22,0,1,0.68353,92.46,4048,2,0,1,0,1,1,0,1,0,0,505,128,11,12,600,124,10,12,0.4,0.88
29,2,1.5,0,1,0.68353,89.56,3993,0,0,0,0,0,0,0,0,0,0,505,128,11,12,600,124,10,12,0.4,0.88
29,3,1.83,0,1,0.68353,90,3545,0,0,0,0,0,0,0,0,0,0,505,128,11,12,600,124,10,12,0.4,0.88
29,4,2.17,0,1,0.68353,89.24,3614,0,0,0,0,0,0,0,0,0,0,505,128,11,12,600,124,10,12,0.4,0.88
29,5,2.5,0,1,0.68353,90,4166,19,19,0,0,11,1,4,5,19,0,505,128,11,12,600,124,10,12,0.4,0.88
29,6,2.82,0,1,0.68353,90,4423,40,2,28,1,29,7,18,25,0,2,505,128,11,12,600,124,10,12,0.4,0.88
29,7,3.15,0,1,0.68353,90,4725,32,10,7,10,10,3,7,10,0,9,505,128,11,12,600,124,10,12,0.4,0.88
29,8,3.48,0,1,0.68353,90,5385,4,2,4,0,1,1,0,1,0,2,505,128,11,12,600,124,10,12,0.4,0.88
29,9,3.84,0,1,0.68353,90,4706,0,0,0,0,0,0,0,0,0,0,505,128,11,12,600,124,10,12,0.4,0.88
29,10,4.2,0,1,0.68353,90,5694,24,1,18,0,21,4,17,21,0,1,505,128,11,12,600,124,10,12,0.4,0.88
29,12,4.83,0,1,0.68353,90,19,0,0,0,0,0,0,0,0,0,0,505,128,11,12,600,124,10,12,0.4,0.88
33,1,1.15,0,0,-1.13778,79.53,2502,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,2,1.46,0,0,-1.13778,86.08,3929,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,3,1.87,0,0,-1.13778,86.05,3653,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,4,2.14,0,0,-1.13778,89.54,3251,1,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,5,2.47,0,0,-1.13778,90,3289,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,6,2.83,0,0,-1.13778,90,2332,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,7,3.18,0,0,-1.13778,90,2310,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,8,3.52,0,0,-1.13778,89.45,2001,1,1,0,0,1,1,0,1,0,1,504,102,10,9,511,109,9,11,1,0
33,9,3.84,0,0,-1.13778,91,736,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,10,4.21,0,0,-1.13778,90,1379,2,1,1,0,1,0,0,0,1,0,504,102,10,9,511,109,9,11,1,0
33,11,4.55,0,0,-1.13778,90,834,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
33,12,4.81,0,0,-1.13778,90,610,0,0,0,0,0,0,0,0,0,0,504,102,10,9,511,109,9,11,1,0
37,1,1.18,0,1,-0.02203,82,2859,0,0,0,0,0,0,0,0,0,0,502,118,9,12,510,125,13,12,0.5,1.36
37,2,1.53,0,1,-0.02203,88,4092,3,0,0,0,3,0,0,0,0,0,502,118,9,12,510,125,13,12,0.5,1.36
37,3,1.86,0,1,-0.02203,85.01,2295,0,0,0,0,0,0,0,0,0,0,502,118,9,12,510,125,13,12,0.5,1.36
37,4,2.14,0,1,-0.02203,90.08,994,0,0,0,0,0,0,0,0,0,0,502,118,9,12,510,125,13,12,0.5,1.36
37,5,2.51,0,1,-0.02203,90,4171,16,16,0,0,7,0,0,0,14,2,502,118,9,12,510,125,13,12,0.5,1.36
37,6,2.85,0,1,-0.02203,90,2684,16,11,1,3,13,9,4,13,4,7,502,118,9,12,510,125,13,12,0.5,1.36
37,7,3.19,0,1,-0.02203,90,5761,0,0,0,0,0,0,0,0,0,0,502,118,9,12,510,125,13,12,0.5,1.36
37,8,3.52,0,1,-0.02203,90,1134,0,0,0,0,0,0,0,0,0,0,502,118,9,12,510,125,13,12,0.5,1.36
37,9,3.88,0,1,-0.02203,90,3770,0,0,0,0,0,0,0,0,0,0,502,118,9,12,510,125,13,12,0.5,1.36
37,10,4.17,0,1,-0.02203,90,5039,12,12,2,1,1,1,0,1,12,0,502,118,9,12,510,125,13,12,0.5,1.36
37,11,4.52,0,1,-0.02203,62,3096,28,28,0,0,0,0,0,0,28,0,502,118,9,12,510,125,13,12,0.5,1.36
37,12,4.87,0,1,-0.02203,89,5940,3,3,0,0,3,0,0,0,3,0,502,118,9,12,510,125,13,12,0.5,1.36
38,1,1.16,0,1,0.42204,91.39,4849,6,0,0,0,6,6,0,6,0,0,502,138,13,11,510,126,13,9,0.2,1.12
38,2,1.49,0,1,0.42204,87.58,3693,0,0,0,0,0,0,0,0,0,0,502,138,13,11,510,126,13,9,0.2,1.12
38,3,1.86,0,1,0.42204,89.41,4286,0,0,0,0,0,0,0,0,0,0,502,138,13,11,510,126,13,9,0.2,1.12
38,4,2.15,0,1,0.42204,88.56,3323,0,0,0,0,0,0,0,0,0,0,502,138,13,11,510,126,13,9,0.2,1.12
38,5,2.49,0,1,0.42204,90,2794,2,2,0,0,1,0,0,0,2,0,502,138,13,11,510,126,13,9,0.2,1.12
38,6,2.87,0,1,0.42204,90,3792,0,0,0,0,0,0,0,0,0,0,502,138,13,11,510,126,13,9,0.2,1.12
38,7,3.16,0,1,0.42204,90,1510,0,0,0,0,0,0,0,0,0,0,502,138,13,11,510,126,13,9,0.2,1.12
38,8,3.51,0,1,0.42204,90,1916,0,0,0,0,0,0,0,0,0,0,502,138,13,11,510,126,13,9,0.2,1.12
38,9,3.87,0,1,0.42204,90,4579,15,1,13,0,11,0,2,2,0,1,502,138,13,11,510,126,13,9,0.2,1.12
38,10,4.18,0,1,0.42204,90,3564,6,1,5,0,4,0,4,4,1,0,502,138,13,11,510,126,13,9,0.2,1.12
38,11,4.52,0,1,0.42204,90,3593,0,0,0,0,0,0,0,0,0,0,502,138,13,11,510,126,13,9,0.2,1.12
38,12,4.83,0,1,0.42204,90,3112,5,5,0,2,4,0,0,0,5,0,502,138,13,11,510,126,13,9,0.2,1.12
39,1,1.27,0,0,0.68353,82.27,3437,0,0,0,0,0,0,0,0,0,0,505,122,13,13,600,132,11,9,0.5,1.12
39,2,1.49,0,0,0.68353,90,3379,20,6,0,0,0,0,0,0,0,5,505,122,13,13,600,132,11,9,0.5,1.12
39,3,1.85,0,0,0.68353,89.41,3219,0,0,0,0,0,0,0,0,0,0,505,122,13,13,600,132,11,9,0.5,1.12
39,4,2.17,0,0,0.68353,90,2964,0,0,0,0,0,0,0,0,0,0,505,122,13,13,600,132,11,9,0.5,1.12
39,5,2.5,0,0,0.68353,90,1567,0,0,0,0,0,0,0,0,0,0,505,122,13,13,600,132,11,9,0.5,1.12
39,6,2.87,0,0,0.68353,90.01,2131,5,5,0,0,5,5,0,5,5,0,505,122,13,13,600,132,11,9,0.5,1.12
39,7,3.19,0,0,0.68353,90,2579,1,0,1,0,1,1,0,1,0,0,505,122,13,13,600,132,11,9,0.5,1.12
39,8,3.52,0,0,0.68353,90,3463,86,86,26,1,14,3,2,5,86,0,505,122,13,13,600,132,11,9,0.5,1.12
39,9,3.86,0,0,0.68353,90,606,0,0,0,0,0,0,0,0,0,0,505,122,13,13,600,132,11,9,0.5,1.12
39,10,4.17,0,0,0.68353,83,2242,0,0,0,0,0,0,0,0,0,0,505,122,13,13,600,132,11,9,0.5,1.12
39,11,4.49,0,0,0.68353,90,721,1,1,0,0,1,0,1,1,1,0,505,122,13,13,600,132,11,9,0.5,1.12
39,12,4.83,0,0,0.68353,90,1037,0,0,0,0,0,0,0,0,0,0,505,122,13,13,600,132,11,9,0.5,1.12
40,1,1.24,0,1,-0.37203,95.43,4218,0,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
40,2,1.49,0,1,-0.37203,89.18,4491,1,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
40,3,1.86,0,1,-0.37203,89.43,5004,1,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
40,4,2.18,0,1,-0.37203,90,6201,67,67,0,0,0,0,0,0,67,0,503,118,12,10,600,125,11,11,0.3,0.94
40,5,2.49,0,1,-0.37203,90.44,1908,0,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
40,6,2.86,0,1,-0.37203,89.57,2456,8,8,0,0,0,0,0,0,8,0,503,118,12,10,600,125,11,11,0.3,0.94
40,7,3.16,0,1,-0.37203,89.56,5432,72,69,0,0,6,0,3,3,61,8,503,118,12,10,600,125,11,11,0.3,0.94
40,8,3.48,0,1,-0.37203,73.58,1075,0,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
40,9,3.87,0,1,-0.37203,90,641,0,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
40,10,4.19,0,1,-0.37203,90,2583,0,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
40,11,4.52,0,1,-0.37203,90,918,0,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
40,12,4.9,0,1,-0.37203,90,973,0,0,0,0,0,0,0,0,0,0,503,118,12,10,600,125,11,11,0.3,0.94
42,1,1.19,0,0,-1.34287,86.01,1847,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,2,1.52,0,0,-1.34287,89.58,2858,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,3,1.84,0,0,-1.34287,90.07,4320,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,4,2.17,0,0,-1.34287,89.34,6339,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,5,2.51,0,0,-1.34287,90.02,4246,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,6,2.85,0,0,-1.34287,90.03,3278,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,7,3.23,0,0,-1.34287,86.25,1988,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,8,3.55,0,0,-1.34287,90,2531,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,9,3.84,0,0,-1.34287,90,2189,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,10,4.14,0,0,-1.34287,90,2424,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
42,12,4.79,0,0,-1.34287,90,2290,0,0,0,0,0,0,0,0,0,0,502,111,9,10,NA,NA,13,11,0.3,2.44
43,1,1.17,0,0,-0.02203,88.02,3305,66,66,0,0,21,0,2,2,66,0,510,131,12,13,607,118,12,10,0.5,0.88
43,2,1.54,0,0,-0.02203,89.05,2281,7,6,1,1,0,0,0,0,0,6,510,131,12,13,607,118,12,10,0.5,0.88
43,3,1.82,0,0,-0.02203,90,2609,0,0,0,0,0,0,0,0,0,0,510,131,12,13,607,118,12,10,0.5,0.88
43,4,2.17,0,0,-0.02203,90,3413,0,0,0,0,0,0,0,0,0,0,510,131,12,13,607,118,12,10,0.5,0.88
43,5,2.48,0,0,-0.02203,90,3056,3,0,0,0,3,0,0,0,0,0,510,131,12,13,607,118,12,10,0.5,0.88
43,6,2.83,0,0,-0.02203,89.5,4662,4,2,0,0,2,0,1,1,0,2,510,131,12,13,607,118,12,10,0.5,0.88
43,7,3.17,0,0,-0.02203,90.01,4081,0,0,0,0,0,0,0,0,0,0,510,131,12,13,607,118,12,10,0.5,0.88
43,8,3.52,0,0,-0.02203,90,2601,5,5,0,0,5,0,0,0,1,4,510,131,12,13,607,118,12,10,0.5,0.88
43,9,3.87,0,0,-0.02203,90,1617,0,0,0,0,0,0,0,0,0,0,510,131,12,13,607,118,12,10,0.5,0.88
43,10,4.19,0,0,-0.02203,90,2969,34,34,0,0,6,0,0,0,34,0,510,131,12,13,607,118,12,10,0.5,0.88
43,11,4.47,0,0,-0.02203,89,2252,0,0,0,0,0,0,0,0,0,0,510,131,12,13,607,118,12,10,0.5,0.88
43,12,4.77,0,0,-0.02203,90,3291,0,0,0,0,0,0,0,0,0,0,510,131,12,13,607,118,12,10,0.5,0.88
44,1,1.18,0,1,-0.80852,90.05,3003,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,2,1.55,0,1,-0.80852,89.32,1195,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,3,1.89,0,1,-0.80852,88.53,2281,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,4,2.26,0,1,-0.80852,90.05,2102,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,5,2.54,0,1,-0.80852,89.33,1921,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,6,2.87,0,1,-0.80852,90.01,697,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,7,3.2,0,1,-0.80852,90.02,1031,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,8,3.53,0,1,-0.80852,89.58,778,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,9,3.85,0,1,-0.80852,89.54,209,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,10,4.21,0,1,-0.80852,90,92,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,11,4.48,0,1,-0.80852,90,123,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
44,12,4.86,0,1,-0.80852,89,430,0,0,0,0,0,0,0,0,0,0,501,138,12,12,509,144,12,13,0.7,0.68
45,1,1.19,0,1,0.68353,88.13,1859,0,0,0,0,0,0,0,0,0,0,501,123,12,11,510,134,12,12,0.5,0.64
45,2,1.5,0,1,0.68353,89,2590,0,0,0,0,0,0,0,0,0,0,501,123,12,11,510,134,12,12,0.5,0.64
45,3,1.83,0,1,0.68353,90.02,2637,0,0,0,0,0,0,0,0,0,0,501,123,12,11,510,134,12,12,0.5,0.64
45,4,2.17,0,1,0.68353,90,4300,1,1,0,0,1,0,0,0,0,1,501,123,12,11,510,134,12,12,0.5,0.64
45,5,2.49,0,1,0.68353,90,3451,8,5,0,0,6,1,2,3,0,5,501,123,12,11,510,134,12,12,0.5,0.64
45,6,2.83,0,1,0.68353,90.02,2714,26,26,0,0,2,2,0,2,26,0,501,123,12,11,510,134,12,12,0.5,0.64
45,7,3.16,0,1,0.68353,90,2900,10,10,0,0,1,1,0,1,10,0,501,123,12,11,510,134,12,12,0.5,0.64
45,8,3.49,0,1,0.68353,90.02,4111,15,0,11,0,14,14,0,14,0,0,501,123,12,11,510,134,12,12,0.5,0.64
45,9,3.84,0,1,0.68353,89.55,2138,0,0,0,0,0,0,0,0,0,0,501,123,12,11,510,134,12,12,0.5,0.64
45,10,4.14,0,1,0.68353,90,2975,3,1,1,0,0,0,0,0,0,0,501,123,12,11,510,134,12,12,0.5,0.64
45,11,4.51,0,1,0.68353,90,3238,22,5,17,0,3,1,0,1,0,5,501,123,12,11,510,134,12,12,0.5,0.64
45,12,4.84,0,1,0.68353,89,2693,0,0,0,0,0,0,0,0,0,0,501,123,12,11,510,134,12,12,0.5,0.64
47,1,1.17,0,1,1.5039,89.06,3590,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,2,1.51,0,1,1.5039,87.51,2598,1,1,1,0,0,0,0,0,1,0,601,100,11,8,610,101,10,12,0.4,1.2
47,3,1.86,0,1,1.5039,90.01,3337,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,4,2.17,0,1,1.5039,89.57,4137,4,1,0,1,2,0,2,2,0,1,601,100,11,8,610,101,10,12,0.4,1.2
47,5,2.51,0,1,1.5039,89.5,4248,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,6,2.84,0,1,1.5039,90.08,3688,1,1,0,0,1,0,0,0,0,1,601,100,11,8,610,101,10,12,0.4,1.2
47,7,3.16,0,1,1.5039,91.01,3712,3,3,0,0,0,0,0,0,0,3,601,100,11,8,610,101,10,12,0.4,1.2
47,8,3.51,0,1,1.5039,90,4925,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,9,3.87,0,1,1.5039,90,2210,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,10,4.18,0,1,1.5039,90,3321,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,11,4.59,0,1,1.5039,90,3532,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,12,4.83,0,1,1.5039,90,7809,3,1,0,0,2,1,0,1,0,1,601,100,11,8,610,101,10,12,0.4,1.2
48,1,1.13,0,0,1.5039,89.3,4150,1,0,0,0,0,0,0,0,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,2,1.5,0,0,1.5039,90.01,5174,0,0,0,0,0,0,0,0,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,3,1.81,0,0,1.5039,90,4129,2,0,2,0,2,2,0,2,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,4,2.22,0,0,1.5039,89.57,3015,0,0,0,0,0,0,0,0,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,5,2.54,0,0,1.5039,90.02,5708,2,2,2,0,0,0,0,0,0,2,602,111,7,10,610,108,10,12,0.4,1.3
48,6,2.86,0,0,1.5039,90,5463,9,0,9,0,9,7,2,9,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,7,3.15,0,0,1.5039,89.57,7491,17,1,15,0,16,7,5,12,0,1,602,111,7,10,610,108,10,12,0.4,1.3
48,8,3.48,0,0,1.5039,90,6828,26,7,18,0,20,11,9,20,6,1,602,111,7,10,610,108,10,12,0.4,1.3
48,9,3.84,0,0,1.5039,89.58,6604,18,10,8,1,14,0,8,8,3,4,602,111,7,10,610,108,10,12,0.4,1.3
48,10,4.06,0,0,1.5039,90,6345,35,35,0,4,16,0,0,0,25,10,602,111,7,10,610,108,10,12,0.4,1.3
48,11,4.5,0,0,1.5039,90,8502,44,43,0,8,18,0,0,0,41,2,602,111,7,10,610,108,10,12,0.4,1.3
48,12,4.77,0,0,1.5039,90,6913,8,6,0,4,3,0,0,0,0,5,602,111,7,10,610,108,10,12,0.4,1.3
49,1,1.15,0,0,0.44834,84.22,3271,7,7,0,0,0,0,0,0,0,7,600,122,12,11,609,121,10,11,0.6,0.58
49,2,1.5,0,0,0.44834,90,3169,7,0,7,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,3,1.86,0,0,0.44834,90,2714,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,4,2.13,0,0,0.44834,89.3,2670,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
